line,price,from,to,trans,min,train+walk_min
ＪＲ京浜東北線,6.4,王子,六本木,1,40,47
ＪＲ京浜東北線,6.5,川崎,六本木,1,38,45
ＪＲ京浜東北線,5.9,鶴見,六本木,1,41,48
ＪＲ東海道本線,6.5,川崎,六本木,1,38,45
ＪＲ常磐線,5.9,綾瀬,六本木,1,35,42
ＪＲ常磐線,6.0,亀有,六本木,1,39,46
ＪＲ常磐線,4.9,金町,六本木,1,42,49
ＪＲ南武線,6.5,川崎,六本木,1,38,45
ＪＲ南武線,5.5,登戸,六本木,1,36,43
ＪＲ横須賀線,4.8,保土ケ谷,六本木,1,41,48
ＪＲ中央線,6.1,三鷹,六本木,1,34,41
ＪＲ中央線,6.0,武蔵境,六本木,1,37,44
ＪＲ中央線,5.8,東小金井,六本木,1,39,46
ＪＲ中央線,5.4,武蔵小金井,六本木,1,41,48
ＪＲ武蔵野線,6.3,西船橋,六本木,1,43,50
ＪＲ埼京線,4.0,羽沢横浜国大,六本木,1,42,49
ＪＲ埼京線,6.4,北赤羽,六本木,1,36,43
ＪＲ埼京線,5.8,浮間舟渡,六本木,1,38,45
ＪＲ埼京線,5.0,戸田公園,六本木,1,41,48
ＪＲ埼京線,5.3,戸田,六本木,1,43,50
ＪＲ総武線,6.3,西船橋,六本木,1,43,50
ＪＲ総武線,6.0,新小岩,六本木,1,43,50
ＪＲ総武線,6.2,平井,六本木,1,40,47
ＪＲ総武線,6.1,三鷹,六本木,1,34,41
ＪＲ総武線快速,6.0,新小岩,六本木,1,43,50
ＪＲ京葉線,5.5,葛西臨海公園,六本木,1,36,43
ＪＲ京葉線,5.2,新浦安,六本木,1,36,43
ＪＲ京葉線,6.3,西船橋,六本木,1,43,50
湘南新宿ライン宇須,4.8,保土ケ谷,六本木,1,41,48
東京メトロ東西線,5.3,浦安,六本木,1,36,43
東京メトロ東西線,5.3,南行徳,六本木,1,39,46
東京メトロ東西線,5.2,行徳,六本木,1,41,48
東京メトロ東西線,5.5,妙典,六本木,1,43,50
東京メトロ東西線,6.3,西船橋,六本木,1,43,50
東京メトロ千代田線,5.9,綾瀬,六本木,1,35,42
東京メトロ有楽町線,6.2,千川,六本木,1,39,46
東京メトロ有楽町線,6.5,小竹向原,六本木,1,35,42
東京メトロ南北線,6.5,西ケ原,六本木,1,38,45
東京メトロ南北線,6.4,王子,六本木,1,40,47
東京メトロ南北線,6.2,王子神谷,六本木,1,42,49
東京メトロ副都心線,6.2,千川,六本木,1,39,46
東京メトロ副都心線,6.5,小竹向原,六本木,1,35,42
西武有楽町線,6.5,小竹向原,六本木,1,35,42
西武有楽町線,6.5,新桜台,六本木,1,38,45
西武新宿線,6.5,沼袋,六本木,1,34,41
西武新宿線,6.4,野方,六本木,1,35,42
西武新宿線,6.2,都立家政,六本木,1,37,44
西武新宿線,6.3,鷺ノ宮,六本木,1,38,45
西武新宿線,5.8,下井草,六本木,1,40,47
西武新宿線,6.2,井荻,六本木,1,42,49
西武池袋線,6.5,桜台,六本木,1,39,46
西武池袋線,6.0,中村橋,六本木,1,37,44
西武池袋線,6.5,富士見台,六本木,1,39,46
西武池袋線,6.3,石神井公園,六本木,1,43,50
西武多摩川線,6.0,武蔵境,六本木,1,37,44
西武豊島線,6.3,豊島園,六本木,1,35,42
東武伊勢崎線,6.5,小菅,六本木,0,39,46
東武伊勢崎線,6.2,五反野,六本木,0,41,48
東武伊勢崎線,6.0,梅島,六本木,0,43,50
東急東横線,5.8,大倉山,六本木,1,40,47
東急田園都市線,6.5,梶が谷,六本木,1,34,41
東急田園都市線,6.3,宮崎台,六本木,1,36,43
東急田園都市線,5.7,宮前平,六本木,1,37,44
東急田園都市線,6.0,鷺沼,六本木,1,39,46
東急田園都市線,6.3,たまプラーザ,六本木,1,37,44
東急田園都市線,6.0,あざみ野,六本木,1,39,46
東急田園都市線,5.2,青葉台,六本木,1,43,50
都営三田線,6.5,新板橋,六本木,1,36,43
都営三田線,6.4,板橋本町,六本木,1,40,47
都営三田線,6.2,本蓮沼,六本木,1,42,49
都営新宿線,6.3,東大島,六本木,1,36,43
都営新宿線,5.8,船堀,六本木,1,38,45
都営新宿線,5.5,一之江,六本木,1,41,48
都営新宿線,6.0,瑞江,六本木,1,43,50
都営大江戸線,6.3,豊島園,六本木,1,35,42
都電荒川線,6.3,王子駅前,六本木,1,43,50
京王井の頭線,6.3,永福町,六本木,1,36,43
京王井の頭線,6.3,久我山,六本木,1,42,49
京王線,6.3,上北沢,六本木,1,35,42
京王線,6.2,芦花公園,六本木,1,38,45
京王線,6.0,仙川,六本木,1,42,49
京王線,5.3,調布,六本木,1,37,44
京王相模原線,5.3,調布,六本木,1,37,44
京王相模原線,4.5,京王稲田堤,六本木,1,41,48
京成押上線,5.4,青砥,六本木,1,43,50
京成押上線,5.8,京成立石,六本木,1,41,48
京成押上線,5.8,四ツ木,六本木,1,39,46
京成押上線,6.5,八広,六本木,1,38,45
京成本線,5.4,青砥,六本木,1,43,50
京急本線,5.3,神奈川新町,六本木,1,41,48
京急空港線,4.9,羽田空港第３ターミナル,六本木,1,35,42
小田急線,6.3,豪徳寺,六本木,1,34,41
小田急線,6.4,経堂,六本木,1,36,43
小田急線,6.1,千歳船橋,六本木,1,40,47
小田急線,6.5,祖師ヶ谷大蔵,六本木,1,42,49
小田急線,6.1,成城学園前,六本木,1,37,44
小田急線,5.5,登戸,六本木,1,36,43
小田急線,4.7,新百合ヶ丘,六本木,1,43,50
小田急多摩線,4.7,新百合ヶ丘,六本木,1,43,50
東京モノレール,4.0,羽田空港第３ターミナル,六本木,1,35,42
東京モノレール,4.2,新整備場,六本木,1,38,45
新交通ゆりかもめ,5.1,テレコムセンター,六本木,1,34,41
新交通ゆりかもめ,5.7,青海,六本木,1,36,43
新交通ゆりかもめ,4.2,東京ビッグサイト,六本木,1,38,45
つくばエクスプレス,5.9,青井,六本木,1,43,50
成田スカイアクセス,5.4,青砥,六本木,1,43,50
ＪＲ鶴見線,5.9,鶴見,六本木,1,41,48
相鉄新横浜線,4.0,羽沢横浜国大,六本木,1,42,49
ブルーライン,6.0,あざみ野,六本木,1,39,46
東葉高速鉄道,6.3,西船橋,六本木,1,43,50
ＪＲ京浜東北線,6.5,東十条,六本木一丁目,1,33,50
ＪＲ京浜東北線,6.4,王子,六本木一丁目,0,24,41
ＪＲ南武線,6.3,武蔵小杉,六本木一丁目,0,28,45
ＪＲ横須賀線,6.3,武蔵小杉,六本木一丁目,0,28,45
ＪＲ中央線,6.3,吉祥寺,六本木一丁目,1,30,47
ＪＲ中央線,6.1,三鷹,六本木一丁目,1,33,50
ＪＲ八高線,4.4,小川町,六本木一丁目,1,24,41
ＪＲ埼京線,6.3,武蔵小杉,六本木一丁目,0,28,45
ＪＲ総武線,6.3,吉祥寺,六本木一丁目,1,30,47
ＪＲ総武線,6.1,三鷹,六本木一丁目,1,33,50
湘南新宿ライン宇須,6.3,武蔵小杉,六本木一丁目,0,28,45
湘南新宿ライン高海,6.3,武蔵小杉,六本木一丁目,0,28,45
東京メトロ有楽町線,6.2,千川,六本木一丁目,1,26,43
東京メトロ有楽町線,6.5,小竹向原,六本木一丁目,1,28,45
東京メトロ有楽町線,5.7,氷川台,六本木一丁目,1,32,49
東京メトロ南北線,6.4,王子,六本木一丁目,0,24,41
東京メトロ南北線,6.2,王子神谷,六本木一丁目,0,26,43
東京メトロ南北線,6.5,志茂,六本木一丁目,0,28,45
東京メトロ副都心線,6.2,千川,六本木一丁目,1,26,43
東京メトロ副都心線,6.5,小竹向原,六本木一丁目,1,28,45
東京メトロ副都心線,5.7,氷川台,六本木一丁目,1,32,49
西武有楽町線,6.5,小竹向原,六本木一丁目,1,28,45
西武有楽町線,6.5,新桜台,六本木一丁目,1,33,50
東武東上線,4.4,小川町,六本木一丁目,1,24,41
東急東横線,6.3,多摩川,六本木一丁目,0,25,42
東急東横線,6.2,新丸子,六本木一丁目,0,27,44
東急東横線,6.3,武蔵小杉,六本木一丁目,0,28,45
東急東横線,6.2,元住吉,六本木一丁目,0,30,47
東急東横線,6.1,日吉,六本木一丁目,0,32,49
東急目黒線,6.3,多摩川,六本木一丁目,0,25,42
東急目黒線,6.2,新丸子,六本木一丁目,0,27,44
東急目黒線,6.3,武蔵小杉,六本木一丁目,0,28,45
東急目黒線,6.2,元住吉,六本木一丁目,0,30,47
東急目黒線,6.1,日吉,六本木一丁目,0,32,49
東急多摩川線,6.3,多摩川,六本木一丁目,0,25,42
都電荒川線,6.3,王子駅前,六本木一丁目,0,27,44
京王井の頭線,6.3,吉祥寺,六本木一丁目,1,30,47
小田急線,6.4,経堂,六本木一丁目,1,32,49
グリーンライン,6.1,日吉,六本木一丁目,0,32,49
ＪＲ京浜東北線,6.5,東十条,乃木坂,1,37,44
ＪＲ常磐線,6.0,亀有,乃木坂,0,34,41
ＪＲ常磐線,4.9,金町,乃木坂,0,37,44
ＪＲ常磐線,5.5,松戸,乃木坂,0,41,48
ＪＲ常磐線,4.9,北松戸,乃木坂,0,43,50
ＪＲ南武線,6.5,津田山,乃木坂,1,41,48
ＪＲ南武線,5.5,久地,乃木坂,1,40,47
ＪＲ南武線,5.1,宿河原,乃木坂,1,37,44
ＪＲ南武線,4.6,中野島,乃木坂,1,39,46
ＪＲ南武線,4.9,稲田堤,乃木坂,1,41,48
ＪＲ南武線,4.0,矢野口,乃木坂,1,43,50
ＪＲ横浜線,6.2,菊名,乃木坂,1,35,42
ＪＲ横浜線,6.0,長津田,乃木坂,1,41,48
ＪＲ横浜線,4.7,町田,乃木坂,1,36,43
ＪＲ中央線,6.5,西荻窪,乃木坂,1,41,48
ＪＲ中央線,6.3,吉祥寺,乃木坂,1,34,41
ＪＲ武蔵野線,6.3,西船橋,乃木坂,1,41,48
ＪＲ総武線,6.3,西船橋,乃木坂,1,41,48
ＪＲ総武線,6.0,新小岩,乃木坂,1,40,47
ＪＲ総武線,6.2,平井,乃木坂,1,38,45
ＪＲ総武線,6.5,西荻窪,乃木坂,1,41,48
ＪＲ総武線,6.3,吉祥寺,乃木坂,1,34,41
ＪＲ総武線快速,6.0,新小岩,乃木坂,1,40,47
ＪＲ京葉線,6.3,西船橋,乃木坂,1,41,48
東京メトロ東西線,5.7,葛西,乃木坂,1,34,41
東京メトロ東西線,5.3,浦安,乃木坂,1,34,41
東京メトロ東西線,5.3,南行徳,乃木坂,1,38,45
東京メトロ東西線,5.2,行徳,乃木坂,1,41,48
東京メトロ東西線,5.5,妙典,乃木坂,1,43,50
東京メトロ東西線,6.3,西船橋,乃木坂,1,41,48
東京メトロ千代田線,5.9,北綾瀬,乃木坂,0,38,45
東京メトロ有楽町線,5.7,氷川台,乃木坂,1,34,41
東京メトロ有楽町線,5.5,地下鉄成増,乃木坂,1,41,48
東京メトロ南北線,6.2,王子神谷,乃木坂,1,34,41
東京メトロ南北線,6.5,志茂,乃木坂,1,36,43
東京メトロ副都心線,5.7,氷川台,乃木坂,1,34,41
東京メトロ副都心線,5.5,地下鉄成増,乃木坂,1,41,48
西武池袋線,6.3,石神井公園,乃木坂,1,37,44
西武池袋線,5.0,ひばりヶ丘,乃木坂,1,43,50
東武伊勢崎線,6.0,堀切,乃木坂,1,36,43
東武伊勢崎線,6.5,小菅,乃木坂,1,35,42
東武伊勢崎線,6.2,五反野,乃木坂,1,37,44
東武伊勢崎線,6.0,梅島,乃木坂,1,39,46
東武伊勢崎線,6.1,西新井,乃木坂,1,39,46
東武大師線,6.1,西新井,乃木坂,1,39,46
東急東横線,6.2,新丸子,乃木坂,1,40,47
東急東横線,6.2,元住吉,乃木坂,1,43,50
東急東横線,6.1,日吉,乃木坂,1,34,41
東急東横線,6.0,綱島,乃木坂,1,36,43
東急東横線,6.2,菊名,乃木坂,1,35,42
東急田園都市線,5.7,宮前平,乃木坂,1,35,42
東急田園都市線,5.2,青葉台,乃木坂,1,36,43
東急田園都市線,6.0,長津田,乃木坂,1,41,48
東急目黒線,6.2,新丸子,乃木坂,1,40,47
東急目黒線,6.2,元住吉,乃木坂,1,43,50
東急目黒線,6.1,日吉,乃木坂,1,34,41
都営三田線,6.4,板橋本町,乃木坂,1,37,44
都営三田線,6.2,本蓮沼,乃木坂,1,39,46
都営三田線,6.2,志村坂上,乃木坂,1,41,48
都営三田線,6.3,志村三丁目,乃木坂,1,42,49
都営新宿線,6.3,東大島,乃木坂,1,39,46
都営新宿線,5.8,船堀,乃木坂,1,41,48
都営大江戸線,6.5,落合南長崎,乃木坂,1,36,43
都営大江戸線,6.4,新江古田,乃木坂,1,38,45
都電荒川線,6.3,王子駅前,乃木坂,1,36,43
都電荒川線,6.0,小台,乃木坂,1,42,49
都電荒川線,6.2,宮ノ前,乃木坂,1,41,48
都電荒川線,6.2,熊野前,乃木坂,1,37,44
日暮里・舎人ライナー,6.2,熊野前,乃木坂,1,37,44
日暮里・舎人ライナー,6.2,足立小台,乃木坂,1,36,43
日暮里・舎人ライナー,5.6,扇大橋,乃木坂,1,39,46
日暮里・舎人ライナー,6.5,江北,乃木坂,1,42,49
日暮里・舎人ライナー,5.6,西新井大師西,乃木坂,1,42,49
京王井の頭線,6.2,西永福,乃木坂,1,36,43
京王井の頭線,5.9,浜田山,乃木坂,1,38,45
京王井の頭線,6.0,高井戸,乃木坂,1,40,47
京王井の頭線,5.7,富士見ヶ丘,乃木坂,1,42,49
京王井の頭線,6.3,吉祥寺,乃木坂,1,34,41
京成押上線,5.4,青砥,乃木坂,1,42,49
京成金町線,4.9,京成金町,乃木坂,0,40,47
京成本線,5.3,堀切菖蒲園,乃木坂,1,38,45
京成本線,5.5,お花茶屋,乃木坂,1,39,46
京成本線,5.4,青砥,乃木坂,1,42,49
小田急線,4.5,生田,乃木坂,1,38,45
小田急線,4.3,読売ランド前,乃木坂,1,40,47
小田急線,4.6,百合ヶ丘,乃木坂,1,42,49
小田急線,4.7,新百合ヶ丘,乃木坂,0,37,44
小田急線,4.7,町田,乃木坂,1,36,43
小田急線,4.8,相模大野,乃木坂,1,39,46
小田急多摩線,4.7,新百合ヶ丘,乃木坂,0,37,44
小田急多摩線,4.4,五月台,乃木坂,1,42,49
埼玉高速鉄道,5.5,川口元郷,乃木坂,1,43,50
つくばエクスプレス,5.9,青井,乃木坂,1,37,44
つくばエクスプレス,5.5,六町,乃木坂,1,39,46
つくばエクスプレス,5.8,八潮,乃木坂,1,42,49
成田スカイアクセス,5.4,青砥,乃木坂,1,42,49
東急こどもの国線,6.0,長津田,乃木坂,1,41,48
小田急小田原線,4.8,相模大野,乃木坂,1,39,46
小田急江ノ島線,4.8,相模大野,乃木坂,1,39,46
グリーンライン,6.1,日吉,乃木坂,1,34,41
ＪＲ京浜東北線,5.3,川口,乃木坂,1,43,50
新京成線,5.5,松戸,乃木坂,0,41,48
東葉高速鉄道,6.3,西船橋,乃木坂,1,41,48
ＪＲ京浜東北線,6.5,東十条,赤坂,1,34,48
ＪＲ京浜東北線,6.4,王子,赤坂,1,30,44
ＪＲ常磐線,5.9,綾瀬,赤坂,0,29,43
ＪＲ常磐線,6.0,亀有,赤坂,0,32,46
ＪＲ常磐線,4.9,金町,赤坂,0,35,49
ＪＲ南武線,6.3,武蔵小杉,赤坂,1,28,42
ＪＲ南武線,5.5,登戸,赤坂,0,28,42
ＪＲ横須賀線,6.3,武蔵小杉,赤坂,1,28,42
ＪＲ中央線,6.3,吉祥寺,赤坂,1,36,50
ＪＲ埼京線,6.3,武蔵小杉,赤坂,1,28,42
ＪＲ総武線,6.2,平井,赤坂,1,36,50
ＪＲ総武線,6.3,吉祥寺,赤坂,1,36,50
湘南新宿ライン宇須,6.3,武蔵小杉,赤坂,1,28,42
湘南新宿ライン高海,6.3,武蔵小杉,赤坂,1,28,42
東京メトロ東西線,5.7,西葛西,赤坂,1,30,44
東京メトロ東西線,5.7,葛西,赤坂,1,32,46
東京メトロ東西線,5.3,浦安,赤坂,1,32,46
東京メトロ東西線,5.3,南行徳,赤坂,1,36,50
東京メトロ千代田線,5.9,綾瀬,赤坂,0,29,43
東京メトロ千代田線,5.9,北綾瀬,赤坂,0,36,50
東京メトロ有楽町線,6.2,千川,赤坂,1,29,43
東京メトロ有楽町線,6.5,小竹向原,赤坂,1,31,45
東京メトロ有楽町線,5.7,氷川台,赤坂,1,36,50
東京メトロ南北線,6.5,西ケ原,赤坂,1,27,41
東京メトロ南北線,6.4,王子,赤坂,1,30,44
東京メトロ南北線,6.2,王子神谷,赤坂,1,31,45
東京メトロ南北線,6.5,志茂,赤坂,1,33,47
東京メトロ副都心線,6.2,千川,赤坂,1,29,43
東京メトロ副都心線,6.5,小竹向原,赤坂,1,31,45
東京メトロ副都心線,5.7,氷川台,赤坂,1,36,50
西武有楽町線,6.5,小竹向原,赤坂,1,31,45
西武有楽町線,6.5,新桜台,赤坂,1,32,46
西武有楽町線,6.3,練馬,赤坂,1,34,48
西武池袋線,6.3,練馬,赤坂,1,34,48
東武伊勢崎線,6.0,堀切,赤坂,1,34,48
東武伊勢崎線,6.5,小菅,赤坂,1,33,47
東武伊勢崎線,6.2,五反野,赤坂,1,35,49
東武伊勢崎線,6.1,西新井,赤坂,1,35,49
東武大師線,6.1,西新井,赤坂,1,35,49
東急東横線,6.3,多摩川,赤坂,1,29,43
東急東横線,6.3,武蔵小杉,赤坂,1,28,42
東急東横線,6.1,日吉,赤坂,1,36,50
東急田園都市線,6.5,梶が谷,赤坂,1,35,49
東急田園都市線,6.3,宮崎台,赤坂,1,35,49
東急田園都市線,6.0,鷺沼,赤坂,1,31,45
東急田園都市線,6.3,たまプラーザ,赤坂,1,31,45
東急田園都市線,6.0,あざみ野,赤坂,1,33,47
東急目黒線,6.3,多摩川,赤坂,1,29,43
東急目黒線,6.3,武蔵小杉,赤坂,1,28,42
東急目黒線,6.1,日吉,赤坂,1,36,50
東急多摩川線,6.3,多摩川,赤坂,1,29,43
都営三田線,6.5,新板橋,赤坂,1,31,45
都営三田線,6.4,板橋本町,赤坂,1,35,49
都営大江戸線,6.3,練馬,赤坂,1,34,48
都電荒川線,6.3,王子駅前,赤坂,1,34,48
都電荒川線,6.2,宮ノ前,赤坂,1,36,50
都電荒川線,6.2,熊野前,赤坂,1,35,49
都電荒川線,6.0,東尾久三丁目,赤坂,1,31,45
日暮里・舎人ライナー,6.2,熊野前,赤坂,1,35,49
日暮里・舎人ライナー,6.2,足立小台,赤坂,1,34,48
日暮里・舎人ライナー,5.6,扇大橋,赤坂,1,36,50
京王井の頭線,6.3,永福町,赤坂,1,27,41
京王井の頭線,6.3,久我山,赤坂,1,33,47
京王井の頭線,6.3,吉祥寺,赤坂,1,36,50
京成本線,5.3,堀切菖蒲園,赤坂,1,36,50
小田急線,5.8,喜多見,赤坂,1,28,42
小田急線,5.7,狛江,赤坂,1,30,44
小田急線,5.9,和泉多摩川,赤坂,1,31,45
小田急線,5.5,登戸,赤坂,0,28,42
小田急線,5.0,向ヶ丘遊園,赤坂,0,32,46
つくばエクスプレス,5.9,青井,赤坂,1,35,49
ＪＲ相模線,4.0,入谷,赤坂,1,28,42
ブルーライン,6.0,あざみ野,赤坂,1,33,47
グリーンライン,6.1,日吉,赤坂,1,36,50
