,price,from,lat,lng
1081,5.5,鳩ヶ谷,35.8309104,139.7360684
1082,5.5,新井宿,35.842748,139.737956
1083,5.9,戸塚安行,35.8590492,139.7537087
1084,5.2,浦和美園,35.893687,139.727872
1085,7.5,浅草,35.7107924,139.7977621
1086,5.9,青井,35.772368,139.8203769
1087,5.5,六町,35.7848987,139.8216325
1088,5.8,八潮,35.8078355,139.8448262
1089,5.7,三郷中央,35.824115,139.878056
1090,5.6,流山セントラルパーク,35.8544168,139.9152127
1091,5.6,流山おおたかの森,35.8719046,139.9252409
1092,5.1,柏の葉キャンパス,35.893248,139.952603
1093,7.1,柏たなか,35.910947,139.957486
1094,5.3,守谷,35.9506698,139.9922675
1095,5.4,みらい平,35.9945054,140.0382828
1096,5.4,みどりの,36.0299062,140.0561934
1097,4.9,万博記念公園,0.0,0.0
1098,4.5,研究学園,36.082114,140.08237
1099,4.3,つくば,36.0821307,140.1114102
1100,3.4,成田湯川,35.7995708,140.2911972
1101,4.8,恩田,35.5456004,139.4921258
1102,3.8,こどもの国,0.0,0.0
1103,5.7,国道,35.5008127,139.6756975
1104,5.4,鶴見小野,35.497344,139.6809751
1105,5.5,弁天橋,35.4959232,139.6897811
1106,4.9,浅野,35.4975914,139.6956404
1107,4.0,新芝浦,35.4918977,139.7001403
1108,5.3,安善,35.4998135,139.7012787
1109,4.0,大川,35.4955801,139.7110847
1110,5.4,武蔵白石,35.5018412,139.7064449
1111,5.2,昭和,35.5065319,139.7240616
1112,4.2,扇町,34.7037154,135.5108915
1113,4.0,谷峨,35.3655541,139.0385285
1114,4.0,山北,35.3609955,139.0799411
1115,4.0,東山北,35.3572024,139.1081397
1116,3.0,松田,35.346822,139.1375478
1117,3.2,相模金子,35.3338672,139.1504616
1118,3.9,上大井,35.3223391,139.1632941
1119,4.7,下曽我,35.3038915,139.1833416
1120,5.9,北茅ケ崎,35.3390845,139.4076111
1121,5.4,香川,35.3564832,139.399819
1122,5.4,寒川,35.3676414,139.3874495
1123,5.3,宮山,35.3822738,139.3797415
1124,3.4,倉見,35.39495280000001,139.3785732
1125,3.6,門沢橋,35.4065625,139.3801704
1126,4.1,社家,35.4207597,139.3774321
1127,5.2,厚木,35.4433795,139.3784274
1128,5.4,海老名,35.4525691,139.3909752
1129,4.0,入谷,35.7208778,139.7846947
1130,3.8,相武台下,35.492778,139.386306
1131,3.0,下溝,35.5181537,139.3804993
1132,3.0,原当麻,35.5292125,139.3751572
1133,3.3,番田,35.5453633,139.362987
1134,3.3,上溝,35.5577463,139.3631973
1135,3.3,南橋本,35.5801949,139.352503
1136,6.6,港町,35.5349,139.712567
1137,6.3,鈴木町,35.5353076,139.7202714
1138,6.1,川崎大師,35.535681,139.7261452
1139,5.6,東門前,35.5367374,139.734725
1140,6.2,大師橋,35.5367,139.7408592
1141,5.7,小島新田,35.5348941,139.7475512
1142,4.7,六浦,35.322581,139.611259
1143,6.6,神武寺,35.306277,139.592879
1144,6.3,逗子・葉山,35.2959336,139.5811992
1145,5.2,新大津,35.2566243,139.689901
1146,3.7,北久里浜,35.249091,139.686346
1147,3.8,京急久里浜,35.2315701,139.7022359
1148,5.2,ＹＲＰ野比,35.212568,139.685264
1149,5.2,京急長沢,35.2055645,139.6741823
1150,4.8,津久井浜,35.1986888,139.6657369
1151,4.8,三浦海岸,35.1880928,139.6533044
1152,5.1,三崎口,35.178209,139.633353
1153,3.3,小田急相模原,35.5151912,139.4226534
1154,3.0,相武台前,35.4991495,139.4084055
1155,3.9,座間,35.480919,139.399888
1156,4.6,本厚木,35.4394083,139.3644221
1157,4.7,愛甲石田,35.417605,139.3439017
1158,4.3,伊勢原,35.3960371,139.3135935
1159,4.7,鶴巻温泉,35.3811517,139.2778559
1160,4.1,東海大学前,35.372872,139.270904
1161,3.0,秦野,35.3702076,139.2257829
1162,3.0,渋沢,35.3741686,139.1845616
1163,3.4,新松田,35.344594,139.139444
1164,3.6,開成,35.3263161,139.1358975
1165,2.8,栢山,35.310626,139.142584
1166,3.8,富水,35.2962144,139.1455158
1167,3.8,螢田,35.2850544,139.1519914
1168,3.8,足柄,35.2721651,139.1545376
1169,4.1,東林間,35.52051489999999,139.4389007
1170,3.7,南林間,35.4957294,139.447992
1171,3.5,鶴間,35.4902148,139.4508226
1172,3.9,大和,35.4698305,139.4614634
1173,3.5,桜ヶ丘,35.4505747,139.4657593
1174,3.2,高座渋谷,35.4321788,139.464706
1175,5.5,長後,35.4125215,139.4654723
1176,5.5,湘南台,35.3963123,139.4664926
1177,5.6,六会日大前,35.38350399999999,139.4708432
1178,4.4,善行,35.36224,139.473304
1179,5.0,藤沢本町,35.3479933,139.4762733
1180,6.2,本鵠沼,35.3307868,139.4748692
1181,6.0,鵠沼海岸,35.3207914,139.4710712
1182,6.6,片瀬江ノ島,35.3087721,139.4834867
1183,6.0,平沼橋,35.4595591,139.6162066
1184,6.0,西横浜,35.4534061,139.608495
1185,5.2,天王町,35.4539572,139.6028281
1186,4.4,星川,35.458881,139.5947656
1187,4.3,和田町,35.4635684,139.5868889
1188,4.2,上星川,35.467286,139.580429
1189,4.6,西谷,35.4780848,139.5656182
1190,4.7,鶴ケ峰,35.4749169,139.5492277
1191,4.7,二俣川,35.4635766,139.5323099
1192,3.9,希望ケ丘,35.4604235,139.5141563
1193,3.5,三ツ境,35.4677563,139.5027413
1194,3.8,瀬谷,35.47031390000001,139.4824961
1195,3.8,相模大塚,35.470563,139.4408415
1196,3.8,さがみ野,35.4715394,139.4285244
1197,3.7,かしわ台,35.4666958,139.4151649
1198,4.4,南万騎が原,35.45253599999999,139.526351
1199,5.2,緑園都市,35.4395193,139.5219504
1200,5.6,弥生台,35.4299397,139.5064623
1201,5.2,いずみ野,35.429455,139.494993
1202,6.2,いずみ中央,35.4152459,139.4872587
1203,5.5,ゆめが丘,35.4056754,139.4824202
1204,6.1,中川,35.5629773,139.5697136
1205,7.4,センター北,35.553138,139.578482
1206,7.3,センター南,35.5455828,139.5745099
1207,6.2,仲町台,35.5353086,139.5896081
1208,6.4,新羽,35.527475,139.612119
1209,7.3,北新横浜,35.519226,139.612813
1210,5.3,岸根公園,35.4965468,139.6171984
1211,4.5,片倉町,35.489951,139.6064261
1212,4.9,三ツ沢上町,35.4764874,139.6046976
1213,6.1,三ツ沢下町,35.4765007,139.6150268
1214,6.3,高島町,35.458788,139.623537
1215,5.6,伊勢佐木長者町,35.4411351,139.6329989
1216,5.2,阪東橋,35.437596,139.625177
1217,5.0,吉野町,35.4353957,139.6184715
1218,4.8,蒔田,35.429902,139.609956
1219,5.0,弘明寺,35.4243856,139.5968031
1220,5.2,港南中央,35.4010785,139.5908585
1221,4.6,上永谷,35.401349,139.572766
1222,5.1,下永谷,35.4026259,139.5591115
1223,5.0,舞岡,35.4025543,139.5512281
1224,5.5,踊場,35.4055836,139.5187107
1225,4.8,中田,35.4111582,139.511299
1226,5.2,立場,35.4144844,139.5009935
1227,5.2,下飯田,35.4034517,139.4831672
1228,5.9,川和町,35.5284388,139.5492424
1229,6.4,都筑ふれあいの丘,35.5365677,139.5613048
1230,7.4,北山田,35.560915,139.59273
1231,7.1,東山田,35.554194,139.60484
1232,6.4,高田,0.0,0.0
1233,6.0,日吉本町,35.550036,139.6336133
1234,7.8,新高島,35.462038,139.626731
1235,7.5,みなとみらい,35.4573889,139.6327216
1236,7.6,馬車道,35.4501774,139.636271
1237,6.9,日本大通り,35.4468153,139.6425887
1238,6.2,元町・中華街,35.4427858,139.6499956
1239,4.4,南部市場,35.380158,139.633206
1240,5.0,鳥浜,35.3771188,139.641745
1241,6.3,並木北,35.3719099,139.6426979
1242,6.2,並木中央,35.3654381,139.6429557
1243,4.0,幸浦,35.3584023,139.6437267
1244,2.9,産業振興センター,35.3534409,139.6463012
1245,4.2,福浦,35.349633,139.6485568
1246,4.0,市大医学部,35.3439584,139.6501483
1247,4.6,八景島,35.3408344,139.6408293
1248,5.0,海の公園柴口,35.3421219,139.6359027
1249,5.5,海の公園南口,35.3372071,139.632055
1250,4.7,野島公園,35.3305806,139.6315414
1251,6.0,石上,35.3324359,139.4856054
1252,6.4,柳小路,35.3274127,139.4851832
1253,5.9,鵠沼,35.3211987,139.482552
1254,6.7,湘南海岸公園,35.3150889,139.4834851
1255,6.5,江ノ島,35.3110477,139.4873844
1256,6.3,腰越,35.3084036,139.4931705
1257,6.4,鎌倉高校前,35.3067242,139.5005569
1258,7.0,稲村ヶ崎,35.3043597,139.5219085
1259,6.1,極楽寺,35.3094825,139.5290259
1260,7.7,長谷,35.3113157,139.5358751
1261,7.0,富士見町,35.4346656,133.3365881
1262,6.7,湘南町屋,35.3378269,139.5226892
1263,4.4,湘南深沢,35.3329662,139.5189119
1264,4.2,西鎌倉,35.3194118,139.5043303
1265,3.9,片瀬山,35.3172665,139.4960982
1266,5.5,目白山下,35.3140164,139.4914837
1267,6.6,湘南江の島,35.3117812,139.4877095
1268,5.5,箱根板橋,35.245435,139.144811
1269,3.3,風祭,35.246244,139.129198
1270,4.5,入生田,35.240772,139.12106
1271,4.8,箱根湯本,35.2333827,139.1039163
1272,4.0,塔ノ沢,35.234438,139.093952
1273,4.0,大平台,35.238576,139.07412
1274,4.2,宮ノ下,35.241992,139.06301
1275,4.2,小涌谷,35.240576,139.052483
1276,4.0,彫刻の森,35.2464498,139.0508339
1277,5.4,強羅,35.250852,139.048205
1278,5.4,公園下,35.2499831,139.0455868
1279,5.3,公園上,35.2490439,139.0432218
1280,3.8,中強羅,35.2481307,139.0406187
1281,3.8,上強羅,35.2472677,139.0381236
1282,3.8,早雲山,35.2466626,139.0355416
1283,4.4,緑町,35.2596085,139.1589848
1284,4.0,井細田,35.268908,139.157417
1285,4.0,五百羅漢,35.2752879,139.1557777
1286,3.7,穴部,35.2800612,139.1485361
1287,4.2,飯田岡,35.2881331,139.139059
1288,4.7,相模沼田,35.292106,139.1340156
1289,3.9,岩原,35.2990555,139.1285551
1290,2.8,塚原,35.30151499999999,139.126696
1291,2.9,和田河原,35.315902,139.118308
1292,3.4,富士フイルム前,35.3176549,139.108914
1293,3.4,大雄山,35.3191668,139.1031454
1294,5.5,与野,35.8843917,139.6390764
1295,5.4,北浦和,35.872187,139.645713
1296,5.0,蕨,35.8280777,139.6903234
1297,5.1,西川口,35.8155374,139.7043642
1298,5.3,川口,35.8018754,139.7177024
1299,4.2,日進,35.1184274,137.0487428
1300,5.4,西大宮,35.9223389,139.5798987
1301,5.0,指扇,35.91693,139.56494
1302,3.2,南古谷,35.90318,139.519139
1303,3.9,西川越,35.9190654,139.4599213
1304,2.8,的場,35.917645,139.4360663
1305,2.7,笠幡,35.9075733,139.4064771
1306,3.5,武蔵高萩,35.9016761,139.3710962
1307,2.9,下山口,35.7793925,139.4408485
1308,4.0,吾野,35.908503,139.226706
1309,4.0,西吾野,35.9263902,139.202231
1310,4.0,正丸,35.9383115,139.1820895
1311,4.0,芦ヶ久保,35.976328,139.136002
1312,4.2,横瀬,35.985485,139.0978626
1313,4.2,西武秩父,35.990047,139.083062
1314,3.2,一本松,35.9404455,139.3703434
1315,4.8,西大家,35.9317279,139.3564296
1316,3.8,川角,35.9375128,139.3468546
1317,3.9,武州長瀬,35.9419785,139.3257651
1318,3.6,東毛呂,35.9468636,139.3153813
1319,3.9,武州唐沢,35.9521965,139.3092384
1320,3.6,杉戸高野台,36.051502,139.714422
1321,3.5,幸手,36.074555,139.714949
1322,5.1,南栗橋,36.1132427,139.7128528
1323,3.5,新古河,36.1927057,139.6869256
1324,4.0,柳生,36.2065938,139.6598924
1325,3.7,板倉東洋大前,36.2220084,139.6485594
1326,3.9,藤岡,36.2556157,139.6455583
1327,3.9,静和,36.3170017,139.6851415
1328,2.4,新大平下,36.3390244,139.7016334
1329,2.8,栃木,36.3716588,139.7314296
1330,4.2,新栃木,36.389782,139.7422711
1331,4.4,合戦場,36.4077255,139.7410141
1332,4.0,家中,36.42942439999999,139.747356
1333,3.4,東武金崎,36.4662911,139.7495367
1334,4.0,楡木,36.5071118,139.7454803
1335,2.4,樅山,36.53315389999999,139.7418708
1336,3.6,新鹿沼,36.5572655,139.7449686
1337,2.9,北鹿沼,36.5813204,139.7373907
1338,4.0,板荷,36.61994200000001,139.707781
1339,4.0,下小代,36.6510557,139.7138005
1340,4.0,明神,36.6762786,139.7122017
1341,3.8,下今市,36.72550210000001,139.6923539
1342,3.9,上今市,36.72777960000001,139.6814671
1343,4.0,東武日光,36.748309,139.61954
1344,6.4,北大宮,35.9171964,139.6247293
1345,4.0,大宮公園,35.9234976,139.6321636
1346,4.4,大和田,35.9293778,139.6503575
1347,4.7,七里,35.9365546,139.6662907
1348,4.0,岩槻,35.950263,139.693122
1349,3.9,東岩槻,35.9633724,139.7122721
1350,4.8,八木崎,35.9783575,139.741815
1351,3.5,藤の牛島,35.9801407,139.7775825
1352,3.5,南桜井,35.9804354,139.8080072
1353,3.5,川間,35.97918,139.834609
1354,3.7,七光台,35.9706238,139.8529487
1355,2.9,清水公園,35.95884119999999,139.8602632
1356,2.9,愛宕,35.9505845,139.8644604
1357,2.9,野田市,35.9434408,139.8707283
1358,3.2,梅郷,35.9313797,139.891193
1359,3.8,運河,35.914125,139.906108
1360,4.3,江戸川台,35.897247,139.910495
1361,6.1,初石,35.8841011,139.9175805
1362,5.2,豊四季,35.866536,139.939532
1363,3.8,新柏,35.8387226,139.966663
1364,3.5,増尾,35.8295651,139.9767454
1365,3.8,逆井,35.8232231,139.983935
1366,4.9,高柳,35.8081914,139.9988642
1367,5.1,六実,35.793705,139.999353
1368,3.7,鎌ケ谷,35.7637249,139.9972711
1369,4.5,馬込沢,35.7416333,139.9923391
1370,6.0,塚田,35.7220485,139.9827873
1371,6.2,新船橋,35.711515,139.979873
1372,6.3,鉄道博物館,35.9204218,139.6177544
1373,4.2,加茂宮,35.9357127,139.6170337
1374,3.8,東宮原,35.9425794,139.6183602
1375,3.9,今羽,35.9499263,139.6193842
1376,3.9,吉野原,35.9570377,139.6208782
1377,3.6,原市,35.963898,139.6222945
1378,5.1,沼南,35.9710084,139.6235163
1379,5.4,丸山,35.9800228,139.6247744
1380,4.7,志久,35.9909662,139.6224401
1381,4.6,伊奈中央,35.9994217,139.6172102
1382,4.6,羽貫,36.0073326,139.6085757
1383,4.2,内宿,36.0142251,139.5998221
1384,3.9,西羽生,36.1764024,139.5239492
1385,3.6,新郷,35.0820682,133.367708
1386,4.1,武州荒木,36.1625386,139.48852
1387,3.2,東行田,36.1472565,139.4684744
1388,2.9,行田市,36.143484,139.45919
1389,3.0,持田,36.1376603,139.4421229
1390,2.9,ソシオ流通センター,36.1364918,139.4244408
1391,3.2,上熊谷,36.1426263,139.3813505
1392,3.0,石原,36.1475927,139.368892
1393,3.6,ひろせ野鳥の森,36.1461437,139.3515478
1394,3.5,大麻生,36.1447948,139.3323588
1395,3.3,明戸,36.1428414,139.3032867
1396,2.9,武川,36.14208,139.282666
1397,2.9,永田,35.5026351,140.3110883
1398,2.9,ふかや花園,36.1308037,139.2480939
1399,3.6,小前田,36.128937,139.2223727
1400,3.9,桜沢,36.1286738,139.207351
1401,4.0,波久礼,36.1268671,139.1580498
1402,4.0,樋口,36.1310879,139.1225249
1403,4.0,野上,36.1115898,139.1111933
1404,4.0,長瀞,36.0954806,139.1121661
1405,4.0,上長瀞,36.0861785,139.1134038
1406,4.0,親鼻,36.077566,139.106306
1407,4.0,皆野,36.0687185,139.0941116
1408,4.0,和銅黒谷,36.046736,139.101558
1409,4.0,大野原,36.0186555,139.0941707
1410,4.2,秩父,35.998824,139.086061
1411,4.2,御花畑,35.9924915,139.0836172
1412,4.0,影森,35.9719379,139.068286
1413,4.0,浦山口,35.963939,139.058037
1414,4.0,武州日野,35.9540642,139.0213573
1415,4.0,白久,35.9589096,138.9932374
1416,4.0,三峰口,35.960215,138.977683
1417,5.0,佐倉,35.7097115,140.2260837
1418,2.9,酒々井,35.7316641,140.2752487
1419,5.5,成田,35.777327,140.313605
1420,4.8,久住,35.8323451,140.3389085
1421,4.2,滑河,35.8775664,140.3482921
1422,3.4,下総神崎,35.8949368,140.4105304
1423,2.7,大戸,35.89023460000001,140.4583934
1424,3.0,佐原,35.89506799999999,140.493557
1425,4.1,香取,35.8979025,140.5323035
1426,4.7,水郷,35.8854883,140.5701619
1427,3.9,小見川,35.84996539999999,140.6045494
1428,4.6,笹川,35.8393847,140.6558233
1429,3.9,下総橘,35.8186688,140.7022965
1430,4.0,下総豊里,35.7931025,140.7207285
1431,4.0,椎柴,35.7652292,140.7589288
1432,4.0,松岸,35.739537,140.7952774
1433,3.7,銚子,35.7296659,140.8274186
1434,3.2,東我孫子,35.8688305,140.0465566
1435,2.8,湖北,35.867199,140.0778987
1436,3.6,新木,35.8623671,140.1070353
1437,3.1,布佐,35.84914699999999,140.1330614
1438,3.9,木下,35.8388708,140.1479772
1439,3.0,小林,31.9905936,130.9761492
1440,2.6,安食,35.8357071,140.2423583
1441,4.3,下総松崎,35.807645,140.2779382
1442,5.0,東千葉,35.6168558,140.1220896
1443,4.7,都賀,35.6360953,140.1492014
1444,4.7,四街道,35.6630053,140.1656201
1445,4.9,物井,35.6856462,140.2002758
1446,5.7,南酒々井,35.7043058,140.2678893
1447,3.5,榎戸,35.684142,140.2880273
1448,4.6,八街,35.6631451,140.3173313
1449,4.2,日向,35.6284003,140.36244
1450,2.4,成東,35.6083867,140.410859
1451,2.9,松尾,35.635977,140.4577093
1452,3.8,横芝,35.66176919999999,140.4912319
1453,3.3,飯倉,35.6856543,140.5224028
1454,2.0,八日市場,35.699286,140.552366
1455,4.8,干潟,35.718369,140.6032494
1456,4.7,旭,35.7220089,140.6549394
1457,2.7,飯岡,35.7295922,140.6834089
1458,4.0,倉橋,35.7380818,140.7144692
1459,4.0,猿田,35.747425,140.7373203
1460,3.9,十二橋,35.916984,140.5458293
1461,2.4,潮来,35.937343,140.5496059
1462,3.8,延方,35.9581195,140.5887962
1463,4.5,鹿島神宮,35.9706714,140.6259941
1464,5.8,本千葉,35.6018503,140.1207196
1465,4.3,鎌取,35.5626526,140.1787359
1466,3.5,誉田,35.54700589999999,140.2138166
1467,4.3,土気,35.530742,140.269841
1468,2.1,大網,35.522522,140.311032
1469,3.9,永田,35.5026351,140.3110883
1470,2.7,本納,35.482054,140.307534
1471,2.7,新茂原,35.4494741,140.2996748
1472,3.4,茂原,35.4268738,140.3040484
1473,3.4,八積,35.4040082,140.3453672
1474,3.3,上総一ノ宮,35.3736839,140.3650207
1475,6.8,東浪見,35.34714170000001,140.376705
1476,6.3,太東,35.3201019,140.3812565
1477,4.0,長者町,35.2962435,140.3849794
1478,4.0,三門,35.2823784,140.3915894
1479,4.0,大原,35.2508913,140.3908475
1480,4.0,浪花,35.2228904,140.3792606
1481,4.8,御宿,35.18756,140.351431
1482,3.3,勝浦,35.152563,140.311936
1483,4.0,鵜原,35.1411746,140.2789111
1484,4.0,上総興津,35.1372305,140.2509416
1485,4.0,安房小湊,35.128618,140.1897802
1486,4.0,安房天津,35.12575630000001,140.1546999
1487,4.2,安房鴨川,35.1075625,140.1035382
1488,2.7,福俵,35.5462144,140.3418617
1489,2.7,東金,35.560158,140.363609
1490,2.6,求名,35.5800177,140.3964113
1491,3.8,浜野,35.5520062,140.1320503
1492,4.6,八幡宿,35.5363502,140.1200926
1493,5.2,五井,35.5133059,140.0896418
1494,5.2,姉ケ崎,35.4785957,140.042129
1495,5.2,長浦,35.4504102,139.9954503
1496,5.2,袖ケ浦,35.4321885,139.9578287
1497,4.5,木更津,35.3815785,139.926229
1498,3.9,君津,35.3336671,139.8950422
1499,4.9,青堀,35.3305311,139.8589388
1500,4.2,大貫,35.2917576,139.8556351
1501,4.0,佐貫町,35.2606378,139.8760935
1502,4.0,上総湊,35.2222772,139.8712827
1503,4.0,竹岡,35.1975452,139.8300299
1504,4.0,浜金谷,35.1681316,139.8222539
1505,4.0,保田,35.1410571,139.8383573
1506,4.0,安房勝山,35.1140268,139.833394
1507,4.0,岩井,35.0932796,139.8498934
1508,4.0,富浦,35.0460623,139.837813
1509,5.6,那古船形,35.02900899999999,139.8513958
1510,5.8,館山,34.9959574,139.8618962
1511,4.2,九重,34.997678,139.9111008
1512,4.2,千倉,34.9767087,139.9547124
1513,4.0,江見,35.0625108,140.0611269
1514,4.0,太海,35.0814819,140.096151
1515,4.5,祇園,33.5940958,130.4145184
1516,4.6,上総清川,35.3909554,139.9655329
1517,4.0,東清川,35.39002809999999,139.9858005
1518,4.0,横田,35.3861959,140.0201175
1519,4.0,東横田,35.3862769,140.0364353
1520,4.0,馬来田,35.3667824,140.0585317
1521,4.0,下郡,35.3552795,140.0554536
1522,4.0,小櫃,35.3280923,140.0598387
1523,4.0,俵田,35.31454000000001,140.0613769
1524,4.0,平山,35.2742929,140.0645627
1525,4.0,上総松丘,35.2577822,140.0640014
1526,4.5,京成幕張本郷,35.6727454,140.042304
1527,5.1,京成幕張,35.66044400000001,140.056076
1528,5.0,検見川,35.652617,140.066279
1529,5.5,京成稲毛,35.6377689,140.085488
1530,4.5,みどり台,35.6248001,140.0977112
1531,4.0,西登戸,35.6177251,140.1026967
1532,4.5,新千葉,35.6124184,140.1083463
1533,5.5,京成千葉,35.6116356,140.1142016
1534,6.3,千葉中央,35.607479,140.117739
1535,5.1,千葉寺,35.590287,140.132322
1536,5.0,大森台,35.584011,140.149543
1537,4.3,学園前,0.0,0.0
1538,4.5,おゆみ野,35.550265,140.166099
1539,4.9,上本郷,35.7897487,139.9163439
1540,5.7,松戸新田,35.7906492,139.9229877
1541,5.3,みのり台,35.7893535,139.9294876
1542,5.0,八柱,35.7915688,139.937986
1543,3.8,常盤平,35.8033894,139.9501102
1544,3.7,五香,35.797259,139.9658
1545,4.1,元山,35.790203,139.9758509
1546,4.8,くぬぎ山,35.7822395,139.9758314
1547,4.8,北初富,35.7772434,139.991909
1548,4.0,初富,35.7721123,140.000902
1549,3.7,鎌ヶ谷大仏,35.757849,140.013909
1550,4.0,二和向台,35.753877,140.023741
1551,3.9,三咲,35.749155,140.028547
1552,4.0,滝不動,35.7376899,140.0259442
1553,3.5,高根公団,35.730408,140.029408
1554,3.5,高根木戸,35.726797,140.034991
1555,3.5,北習志野,35.7213256,140.0421854
1556,3.5,習志野,35.7150279,140.042843
1557,3.6,薬園台,35.7101927,140.037685
1558,4.7,前原,35.7011242,140.0279198
1559,5.5,新津田沼,35.690134,140.023716
1560,5.5,市役所前,0.0,0.0
1561,5.6,栄町,0.0,0.0
1562,6.6,葭川公園,35.6088834,140.1201432
1563,5.3,県庁前,0.0,0.0
1564,4.3,千葉公園,35.6197639,140.1178633
1565,3.7,作草部,35.625449,140.115461
1566,3.6,天台,35.6314223,140.1128004
1567,4.4,穴川,35.639476,140.11185
1568,3.9,スポーツセンター,35.643336,140.11621
1569,3.6,動物公園,35.6425843,140.1255516
1570,4.2,みつわ台,35.638726,140.134903
1571,4.4,桜木,35.6312583,140.1610186
1572,4.1,小倉台,35.6277226,140.1717741
1573,4.1,千城台北,35.627562,140.181983
1574,3.5,千城台,35.622368,140.188538
1575,4.2,幸谷,35.826334,139.9198036
1576,4.7,小金城趾,35.8357412,139.9173453
1577,5.2,鰭ヶ崎,35.8410268,139.9108631
1578,4.5,平和台,35.7575611,139.6543279
1579,5.8,流山,35.856529,139.901914
1580,6.3,東海神,35.7062911,139.981519
1581,3.6,飯山満,35.7140502,140.0222372
1582,3.5,船橋日大前,35.7268934,140.0588412
1583,3.2,八千代緑が丘,35.72902,140.073294
1584,4.9,八千代中央,35.7279252,140.1033855
1585,5.3,村上,38.2203182,139.4635738
1586,4.9,東葉勝田台,35.7154771,140.1259566
1587,3.0,地区センター,35.7258559,140.1552868
1588,4.9,公園,35.7307164,140.1537312
1589,3.3,女子大,35.73866570000001,140.1547219
1590,4.0,中学校,35.7402623,140.1482611
1591,4.1,井野,36.3572949,139.0229725
1592,4.4,上総村上,35.496239,140.1002702
1593,2.5,海士有木,35.4817158,140.1242993
1594,4.0,上総三又,35.4660306,140.1267618
1595,4.0,上総山田,35.4541937,140.126185
1596,3.1,光風台,35.439581,140.114191
1597,3.1,馬立,35.4237498,140.1147191
1598,1.8,上総牛久,35.400098,140.1422447
1599,4.0,上総川間,35.3881142,140.1510995
1600,2.1,上総鶴舞,35.3813745,140.1651738
1601,2.1,上総久保,35.3674896,140.154585
1602,2.1,高滝,35.353092,140.1502745
1603,3.9,仲ノ町,35.7288793,140.8335364
1604,4.2,観音,35.7290055,140.8401505
1605,3.5,本銚子,35.731035,140.8478484
1606,4.0,笠上黒生,35.7284302,140.8570796
1607,4.0,西海鹿島,35.7250698,140.8602276
1608,4.0,海鹿島,35.722098,140.8630886
1609,4.0,君ヶ浜,35.7135969,140.8605197
1610,4.0,外川,35.6992785,140.8570694
1611,3.1,芝山千代田,35.754098,140.399565
1612,4.0,偕楽園,36.3731868,140.4563477
1613,11.6,六本木,35.6632707,139.7320854
