line,station,price
ＪＲ山手線,東京,9.3
ＪＲ山手線,有楽町,11.8
ＪＲ山手線,新橋,11.4
ＪＲ山手線,浜松町,10.9
ＪＲ山手線,田町,10.1
ＪＲ山手線,高輪ゲートウェイ,9.3
ＪＲ山手線,品川,9.1
ＪＲ山手線,大崎,8.2
ＪＲ山手線,五反田,8.9
ＪＲ山手線,目黒,9.9
ＪＲ山手線,恵比寿,11.0
ＪＲ山手線,渋谷,11.0
ＪＲ山手線,原宿,11.4
ＪＲ山手線,代々木,10.1
ＪＲ山手線,新宿,8.2
ＪＲ山手線,新大久保,7.9
ＪＲ山手線,高田馬場,7.6
ＪＲ山手線,目白,7.2
ＪＲ山手線,池袋,7.3
ＪＲ山手線,大塚,7.5
ＪＲ山手線,巣鴨,7.7
ＪＲ山手線,駒込,7.3
ＪＲ山手線,田端,7.0
ＪＲ山手線,西日暮里,7.2
ＪＲ山手線,日暮里,7.7
ＪＲ山手線,鶯谷,7.7
ＪＲ山手線,上野,8.2
ＪＲ山手線,御徒町,8.9
ＪＲ山手線,秋葉原,9.5
ＪＲ山手線,神田,10.1
ＪＲ京浜東北線,赤羽,7.0
ＪＲ京浜東北線,東十条,6.6
ＪＲ京浜東北線,王子,6.7
ＪＲ京浜東北線,上中里,6.9
ＪＲ京浜東北線,田端,7.0
ＪＲ京浜東北線,西日暮里,7.2
ＪＲ京浜東北線,日暮里,7.7
ＪＲ京浜東北線,鶯谷,7.7
ＪＲ京浜東北線,上野,8.2
ＪＲ京浜東北線,御徒町,8.9
ＪＲ京浜東北線,秋葉原,9.5
ＪＲ京浜東北線,神田,10.1
ＪＲ京浜東北線,東京,9.3
ＪＲ京浜東北線,有楽町,11.8
ＪＲ京浜東北線,新橋,11.4
ＪＲ京浜東北線,浜松町,10.9
ＪＲ京浜東北線,田町,10.1
ＪＲ京浜東北線,高輪ゲートウェイ,9.3
ＪＲ京浜東北線,品川,9.1
ＪＲ京浜東北線,大井町,7.9
ＪＲ京浜東北線,大森,7.2
ＪＲ京浜東北線,蒲田,7.4
ＪＲ京浜東北線,川崎,6.5
ＪＲ京浜東北線,鶴見,5.9
ＪＲ京浜東北線,新子安,5.0
ＪＲ京浜東北線,東神奈川,6.1
ＪＲ京浜東北線,横浜,6.8
ＪＲ京浜東北線,桜木町,6.8
ＪＲ京浜東北線,関内,6.7
ＪＲ京浜東北線,石川町,6.2
ＪＲ京浜東北線,山手,5.2
ＪＲ京浜東北線,根岸,4.0
ＪＲ京浜東北線,磯子,3.9
ＪＲ京浜東北線,新杉田,4.2
ＪＲ京浜東北線,洋光台,3.9
ＪＲ京浜東北線,港南台,4.5
ＪＲ京浜東北線,本郷台,5.0
ＪＲ京浜東北線,大船,5.5
ＪＲ東海道本線,東京,9.3
ＪＲ東海道本線,新橋,11.4
ＪＲ東海道本線,品川,9.1
ＪＲ東海道本線,川崎,6.5
ＪＲ東海道本線,横浜,6.8
ＪＲ東海道本線,戸塚,5.1
ＪＲ東海道本線,大船,5.5
ＪＲ東海道本線,藤沢,5.9
ＪＲ東海道本線,辻堂,6.1
ＪＲ東海道本線,茅ケ崎,5.2
ＪＲ東海道本線,平塚,4.1
ＪＲ東海道本線,大磯,3.4
ＪＲ東海道本線,二宮,2.7
ＪＲ東海道本線,国府津,4.5
ＪＲ東海道本線,鴨宮,4.4
ＪＲ東海道本線,小田原,5.3
ＪＲ東海道本線,早川,4.3
ＪＲ東海道本線,根府川,3.6
ＪＲ東海道本線,真鶴,4.1
ＪＲ東海道本線,湯河原,5.6
ＪＲ常磐線,品川,9.1
ＪＲ常磐線,新橋,11.4
ＪＲ常磐線,東京,9.3
ＪＲ常磐線,上野,8.2
ＪＲ常磐線,日暮里,7.7
ＪＲ常磐線,三河島,7.7
ＪＲ常磐線,南千住,7.8
ＪＲ常磐線,北千住,7.2
ＪＲ常磐線,綾瀬,6.0
ＪＲ常磐線,亀有,6.1
ＪＲ常磐線,金町,5.4
ＪＲ常磐線,松戸,5.7
ＪＲ常磐線,北松戸,5.5
ＪＲ常磐線,馬橋,4.5
ＪＲ常磐線,新松戸,4.6
ＪＲ常磐線,北小金,4.4
ＪＲ常磐線,南柏,4.1
ＪＲ常磐線,柏,4.4
ＪＲ常磐線,北柏,4.2
ＪＲ常磐線,我孫子,4.7
ＪＲ常磐線,天王台,3.9
ＪＲ常磐線,取手,4.1
ＪＲ常磐線,藤代,2.9
ＪＲ常磐線,龍ケ崎市,2.9
ＪＲ常磐線,牛久,3.0
ＪＲ常磐線,ひたち野うしく,3.0
ＪＲ常磐線,荒川沖,3.5
ＪＲ常磐線,土浦,3.9
ＪＲ常磐線,神立,3.0
ＪＲ常磐線,高浜,2.5
ＪＲ常磐線,石岡,2.6
ＪＲ常磐線,羽鳥,2.8
ＪＲ常磐線,岩間,2.5
ＪＲ常磐線,友部,2.9
ＪＲ常磐線,内原,2.8
ＪＲ常磐線,赤塚,3.5
ＪＲ常磐線,偕楽園,3.8
ＪＲ常磐線,水戸,3.8
ＪＲ常磐線,勝田,4.7
ＪＲ常磐線,佐和,4.7
ＪＲ常磐線,東海,4.1
ＪＲ常磐線,大甕,3.5
ＪＲ常磐線,常陸多賀,3.5
ＪＲ常磐線,日立,3.4
ＪＲ常磐線,小木津,2.8
ＪＲ常磐線,十王,3.8
ＪＲ常磐線,高萩,1.9
ＪＲ常磐線,南中郷,1.9
ＪＲ常磐線,磯原,3.1
ＪＲ常磐線,大津港,4.0
ＪＲ南武線,川崎,6.5
ＪＲ南武線,尻手,6.8
ＪＲ南武線,八丁畷,6.1
ＪＲ南武線,川崎新町,6.7
ＪＲ南武線,小田栄,6.3
ＪＲ南武線,浜川崎,5.5
ＪＲ南武線,矢向,6.2
ＪＲ南武線,鹿島田,6.0
ＪＲ南武線,平間,5.7
ＪＲ南武線,向河原,6.5
ＪＲ南武線,武蔵小杉,6.3
ＪＲ南武線,武蔵中原,6.2
ＪＲ南武線,武蔵新城,6.0
ＪＲ南武線,武蔵溝ノ口,6.9
ＪＲ南武線,津田山,6.3
ＪＲ南武線,久地,5.5
ＪＲ南武線,宿河原,5.3
ＪＲ南武線,登戸,5.7
ＪＲ南武線,中野島,4.8
ＪＲ南武線,稲田堤,4.9
ＪＲ南武線,矢野口,4.1
ＪＲ南武線,稲城長沼,4.1
ＪＲ南武線,南多摩,4.0
ＪＲ南武線,府中本町,5.2
ＪＲ南武線,分倍河原,5.0
ＪＲ南武線,西府,4.1
ＪＲ南武線,谷保,5.0
ＪＲ南武線,矢川,5.3
ＪＲ南武線,西国立,5.2
ＪＲ南武線,立川,5.0
ＪＲ横浜線,東神奈川,6.1
ＪＲ横浜線,大口,5.1
ＪＲ横浜線,菊名,6.0
ＪＲ横浜線,新横浜,6.5
ＪＲ横浜線,小机,6.5
ＪＲ横浜線,鴨居,6.4
ＪＲ横浜線,中山,5.3
ＪＲ横浜線,十日市場,5.0
ＪＲ横浜線,長津田,5.5
ＪＲ横浜線,成瀬,6.3
ＪＲ横浜線,町田,4.6
ＪＲ横浜線,古淵,4.3
ＪＲ横浜線,淵野辺,3.6
ＪＲ横浜線,矢部,3.6
ＪＲ横浜線,相模原,3.6
ＪＲ横浜線,橋本,4.1
ＪＲ横浜線,相原,4.2
ＪＲ横浜線,八王子みなみ野,4.5
ＪＲ横浜線,片倉,4.0
ＪＲ横浜線,八王子,3.8
ＪＲ横須賀線,東京,9.3
ＪＲ横須賀線,新橋,11.4
ＪＲ横須賀線,品川,9.1
ＪＲ横須賀線,西大井,7.7
ＪＲ横須賀線,武蔵小杉,6.3
ＪＲ横須賀線,新川崎,6.0
ＪＲ横須賀線,横浜,6.8
ＪＲ横須賀線,保土ケ谷,4.8
ＪＲ横須賀線,東戸塚,5.2
ＪＲ横須賀線,戸塚,5.1
ＪＲ横須賀線,大船,5.5
ＪＲ横須賀線,北鎌倉,7.2
ＪＲ横須賀線,鎌倉,7.4
ＪＲ横須賀線,逗子,7.3
ＪＲ横須賀線,田浦,4.8
ＪＲ横須賀線,横須賀,5.0
ＪＲ横須賀線,衣笠,2.6
ＪＲ横須賀線,久里浜,5.2
ＪＲ中央線,東京,9.3
ＪＲ中央線,神田,10.1
ＪＲ中央線,御茶ノ水,9.2
ＪＲ中央線,水道橋,9.2
ＪＲ中央線,飯田橋,9.6
ＪＲ中央線,市ケ谷,9.7
ＪＲ中央線,四ツ谷,10.0
ＪＲ中央線,信濃町,8.8
ＪＲ中央線,千駄ケ谷,9.7
ＪＲ中央線,代々木,10.1
ＪＲ中央線,新宿,8.2
ＪＲ中央線,大久保,7.7
ＪＲ中央線,東中野,7.5
ＪＲ中央線,中野,7.2
ＪＲ中央線,高円寺,7.0
ＪＲ中央線,阿佐ケ谷,6.7
ＪＲ中央線,荻窪,6.6
ＪＲ中央線,西荻窪,6.6
ＪＲ中央線,吉祥寺,6.5
ＪＲ中央線,三鷹,6.5
ＪＲ中央線,武蔵境,6.2
ＪＲ中央線,東小金井,5.8
ＪＲ中央線,武蔵小金井,5.3
ＪＲ中央線,国分寺,5.2
ＪＲ中央線,西国分寺,5.0
ＪＲ中央線,国立,4.8
ＪＲ中央線,立川,5.0
ＪＲ中央線,日野,3.9
ＪＲ中央線,豊田,4.1
ＪＲ中央線,八王子,3.8
ＪＲ中央線,西八王子,3.5
ＪＲ中央線,高尾,3.7
ＪＲ中央線,相模湖,1.8
ＪＲ中央線,藤野,3.7
ＪＲ青梅線,立川,5.0
ＪＲ青梅線,西立川,4.9
ＪＲ青梅線,東中神,5.2
ＪＲ青梅線,中神,5.5
ＪＲ青梅線,昭島,5.2
ＪＲ青梅線,拝島,4.5
ＪＲ青梅線,牛浜,3.5
ＪＲ青梅線,福生,3.5
ＪＲ青梅線,羽村,4.9
ＪＲ青梅線,小作,4.6
ＪＲ青梅線,河辺,3.2
ＪＲ青梅線,東青梅,3.0
ＪＲ青梅線,青梅,2.6
ＪＲ青梅線,宮ノ平,2.7
ＪＲ青梅線,日向和田,2.9
ＪＲ青梅線,石神前,4.0
ＪＲ青梅線,二俣尾,4.0
ＪＲ青梅線,軍畑,4.0
ＪＲ青梅線,沢井,4.0
ＪＲ青梅線,御嶽,4.0
ＪＲ青梅線,川井,4.0
ＪＲ青梅線,古里,4.0
ＪＲ青梅線,鳩ノ巣,4.0
ＪＲ青梅線,奥多摩,4.0
ＪＲ五日市線,拝島,4.5
ＪＲ五日市線,熊川,3.6
ＪＲ五日市線,東秋留,4.6
ＪＲ五日市線,秋川,4.8
ＪＲ五日市線,武蔵引田,4.7
ＪＲ五日市線,武蔵増戸,3.3
ＪＲ五日市線,武蔵五日市,3.0
ＪＲ武蔵野線,府中本町,5.2
ＪＲ武蔵野線,北府中,5.0
ＪＲ武蔵野線,西国分寺,5.0
ＪＲ武蔵野線,新小平,4.8
ＪＲ武蔵野線,新秋津,4.1
ＪＲ武蔵野線,東所沢,4.4
ＪＲ武蔵野線,新座,4.0
ＪＲ武蔵野線,北朝霞,4.7
ＪＲ武蔵野線,西浦和,4.6
ＪＲ武蔵野線,武蔵浦和,4.9
ＪＲ武蔵野線,南浦和,5.2
ＪＲ武蔵野線,東浦和,5.7
ＪＲ武蔵野線,東川口,6.0
ＪＲ武蔵野線,南越谷,5.0
ＪＲ武蔵野線,越谷レイクタウン,6.1
ＪＲ武蔵野線,吉川,5.8
ＪＲ武蔵野線,吉川美南,5.5
ＪＲ武蔵野線,新三郷,5.2
ＪＲ武蔵野線,三郷,6.5
ＪＲ武蔵野線,南流山,5.0
ＪＲ武蔵野線,新松戸,4.6
ＪＲ武蔵野線,新八柱,5.0
ＪＲ武蔵野線,東松戸,6.3
ＪＲ武蔵野線,市川大野,4.5
ＪＲ武蔵野線,船橋法典,5.3
ＪＲ武蔵野線,西船橋,6.1
ＪＲ八高線,八王子,3.8
ＪＲ八高線,北八王子,3.2
ＪＲ八高線,小宮,3.2
ＪＲ八高線,拝島,4.5
ＪＲ八高線,東福生,3.5
ＪＲ八高線,箱根ケ崎,3.8
ＪＲ八高線,金子,2.9
ＪＲ八高線,東飯能,3.7
ＪＲ八高線,高麗川,5.0
ＪＲ八高線,毛呂,3.2
ＪＲ八高線,越生,3.8
ＪＲ八高線,明覚,3.8
ＪＲ八高線,小川町,3.8
ＪＲ八高線,竹沢,3.3
ＪＲ八高線,折原,4.0
ＪＲ八高線,寄居,4.5
ＪＲ八高線,用土,4.0
ＪＲ八高線,松久,2.8
ＪＲ八高線,児玉,3.6
ＪＲ八高線,丹荘,3.4
ＪＲ八高線,群馬藤岡,2.0
ＪＲ八高線,北藤岡,3.3
ＪＲ八高線,倉賀野,4.3
ＪＲ八高線,高崎,4.5
ＪＲ埼京線,羽沢横浜国大,3.9
ＪＲ埼京線,武蔵小杉,6.3
ＪＲ埼京線,西大井,7.7
ＪＲ埼京線,大崎,8.2
ＪＲ埼京線,恵比寿,11.0
ＪＲ埼京線,渋谷,11.0
ＪＲ埼京線,新宿,8.2
ＪＲ埼京線,池袋,7.3
ＪＲ埼京線,板橋,6.8
ＪＲ埼京線,十条,6.5
ＪＲ埼京線,赤羽,7.0
ＪＲ埼京線,北赤羽,6.4
ＪＲ埼京線,浮間舟渡,6.1
ＪＲ埼京線,戸田公園,5.0
ＪＲ埼京線,戸田,5.3
ＪＲ埼京線,北戸田,5.4
ＪＲ埼京線,武蔵浦和,4.9
ＪＲ埼京線,中浦和,4.9
ＪＲ埼京線,南与野,5.0
ＪＲ埼京線,与野本町,5.1
ＪＲ埼京線,北与野,6.3
ＪＲ埼京線,大宮,6.5
ＪＲ高崎線,東京,9.3
ＪＲ高崎線,上野,8.2
ＪＲ高崎線,尾久,6.7
ＪＲ高崎線,赤羽,7.0
ＪＲ高崎線,浦和,5.7
ＪＲ高崎線,さいたま新都心,6.5
ＪＲ高崎線,大宮,6.5
ＪＲ高崎線,宮原,4.3
ＪＲ高崎線,上尾,5.0
ＪＲ高崎線,北上尾,5.0
ＪＲ高崎線,桶川,4.2
ＪＲ高崎線,北本,4.0
ＪＲ高崎線,鴻巣,3.9
ＪＲ高崎線,北鴻巣,3.6
ＪＲ高崎線,吹上,3.6
ＪＲ高崎線,行田,2.9
ＪＲ高崎線,熊谷,3.3
ＪＲ高崎線,籠原,3.8
ＪＲ高崎線,深谷,4.3
ＪＲ高崎線,岡部,3.2
ＪＲ高崎線,本庄,4.4
ＪＲ高崎線,神保原,3.6
ＪＲ高崎線,新町,3.3
ＪＲ高崎線,倉賀野,4.3
ＪＲ高崎線,高崎,4.5
ＪＲ宇都宮線,東京,9.3
ＪＲ宇都宮線,上野,8.2
ＪＲ宇都宮線,尾久,6.7
ＪＲ宇都宮線,赤羽,7.0
ＪＲ宇都宮線,浦和,5.7
ＪＲ宇都宮線,さいたま新都心,6.5
ＪＲ宇都宮線,大宮,6.5
ＪＲ宇都宮線,土呂,4.4
ＪＲ宇都宮線,東大宮,4.4
ＪＲ宇都宮線,蓮田,5.1
ＪＲ宇都宮線,白岡,5.6
ＪＲ宇都宮線,新白岡,5.5
ＪＲ宇都宮線,久喜,4.0
